"FW","resource","disturbance","replicate","FCL","richness","chain","omnivory","apparent","exploitative"
1,1,0.5,42,1,4,0,0,0,1
1,1,0.5,43,2,8,0.157894736842105,0.210526315789474,0.315789473684211,0.315789473684211
1,1,0.5,44,3.5,9,0.185185185185185,0.296296296296296,0.185185185185185,0.333333333333333
1,1,0.5,45,1,3,0,0,0,1
1,1,0.5,46,1,5,0,0,0.333333333333333,0.666666666666667
1,1,0.5,47,1.5,5,0.142857142857143,0.142857142857143,0.285714285714286,0.428571428571429
1,1,0.5,48,-1,0,NA,NA,NA,NA
1,1,0.5,49,3,7,0.307692307692308,0.153846153846154,0.230769230769231,0.307692307692308
1,1,0.5,50,1,2,NA,NA,NA,NA
1,1,0.5,51,2.44444444444444,11,0.166666666666667,0.111111111111111,0.333333333333333,0.388888888888889
1,1,0.5,52,1.5,7,0.166666666666667,0,0.416666666666667,0.416666666666667
1,1,0.5,53,0,1,NA,NA,NA,NA
1,1,0.5,54,-1,0,NA,NA,NA,NA
1,1,0.5,55,3,5,0.75,0,0,0.25
1,1,0.5,56,2,11,0.2,0.08,0.28,0.44
1,1,0.5,57,2.33333333333333,7,0.4,0.2,0.133333333333333,0.266666666666667
1,1,0.5,58,2.25,10,0.25,0.159090909090909,0.318181818181818,0.272727272727273
1,1,0.5,59,2.11111111111111,12,0.153846153846154,0.0769230769230769,0.153846153846154,0.615384615384615
1,1,0.5,60,1.5,3,0,1,0,0
1,1,0.5,61,2,7,0.176470588235294,0.117647058823529,0.235294117647059,0.470588235294118
1,1,0.5,62,1,2,NA,NA,NA,NA
1,1,0.5,63,1,2,NA,NA,NA,NA
1,1,0.5,64,-1,0,NA,NA,NA,NA
1,1,0.5,65,2,5,0.5,0,0,0.5
1,1,0.5,66,0,1,NA,NA,NA,NA
1,1,0.5,67,3.5,10,0.3,0.1,0.2,0.4
1,1,0.5,68,0,1,NA,NA,NA,NA
1,1,0.5,69,1,4,0,0,0.5,0.5
1,1,0.5,70,0,1,NA,NA,NA,NA
1,1,0.5,71,2,7,0.352941176470588,0.117647058823529,0.235294117647059,0.294117647058824
1,1,0.5,72,0,1,NA,NA,NA,NA
1,1,0.5,73,2,5,0.333333333333333,0,0.333333333333333,0.333333333333333
1,1,0.5,74,0,1,NA,NA,NA,NA
1,1,0.5,75,1,6,0,0,0.25,0.75
1,1,0.5,76,1,2,NA,NA,NA,NA
1,1,0.5,77,-1,0,NA,NA,NA,NA
1,1,0.5,78,2,4,0.333333333333333,0.333333333333333,0,0.333333333333333
1,1,0.5,79,2,5,0.25,0,0,0.75
1,1,0.5,80,1,3,NA,NA,NA,NA
1,1,0.5,81,2.11111111111111,12,0.227848101265823,0.151898734177215,0.189873417721519,0.430379746835443
1,1,0.5,82,2,9,0.318181818181818,0.136363636363636,0.136363636363636,0.409090909090909
1,1,0.5,83,2,3,1,0,0,0
1,1,0.5,84,2,10,0.210526315789474,0.157894736842105,0.184210526315789,0.447368421052632
1,1,0.5,85,1,2,NA,NA,NA,NA
1,1,0.5,86,1.5,6,0.142857142857143,0,0.285714285714286,0.571428571428571
1,1,0.5,87,1.5,4,0,0.333333333333333,0,0.666666666666667
1,1,0.5,88,2.5,15,0.159574468085106,0.138297872340426,0.223404255319149,0.478723404255319
1,1,0.5,89,1.5,5,0.25,0.25,0.25,0.25
1,1,0.5,90,1.5,6,0.0769230769230769,0.230769230769231,0.384615384615385,0.307692307692308
1,1,0.5,91,1,3,0,0,0,1
1,1,0.5,92,2.25,7,0.444444444444444,0.222222222222222,0,0.333333333333333
1,1,0.5,93,2,5,0.25,0.25,0,0.5
1,1,0.5,94,2,6,0.181818181818182,0.181818181818182,0,0.636363636363636
1,1,0.5,95,-1,0,NA,NA,NA,NA
1,1,0.5,96,1,2,NA,NA,NA,NA
1,1,0.5,97,1,2,NA,NA,NA,NA
1,1,0.5,98,1,4,0,0,0.5,0.5
1,1,0.5,99,1,3,0,0,0,1
1,1,0.5,100,2,3,1,0,0,0
1,1,0.9,1,2,7,0.333333333333333,0.111111111111111,0,0.555555555555556
1,1,0.9,2,1.5,3,0,1,0,0
1,1,0.9,3,2,5,0.25,0,0,0.75
1,1,0.9,4,0,1,NA,NA,NA,NA
1,1,0.9,5,1.66666666666667,4,0,0.5,0.25,0.25
1,1,0.9,6,0,1,NA,NA,NA,NA
1,1,0.9,7,2,5,0.25,0.25,0,0.5
1,1,0.9,8,0,2,NA,NA,NA,NA
1,1,0.9,9,1.33333333333333,6,0,0.1,0.3,0.6
1,1,0.9,10,1,5,0,0,0.333333333333333,0.666666666666667
1,1,0.9,11,1,3,0,0,0,1
1,1,0.9,12,2,7,0.5,0,0.25,0.25
1,1,0.9,13,-1,0,NA,NA,NA,NA
1,1,0.9,14,-1,0,NA,NA,NA,NA
1,1,0.9,15,2,7,0.5,0,0,0.5
1,1,0.9,16,1,2,NA,NA,NA,NA
1,1,0.9,17,2,6,0.571428571428571,0,0.142857142857143,0.285714285714286
1,1,0.9,18,2,6,0.25,0,0.25,0.5
1,1,0.9,19,1,2,NA,NA,NA,NA
1,1,0.9,20,1,2,NA,NA,NA,NA
1,1,0.9,21,1,3,0,0,0,1
1,1,0.9,22,1,2,NA,NA,NA,NA
1,1,0.9,23,1,2,NA,NA,NA,NA
1,1,0.9,24,1,2,NA,NA,NA,NA
1,1,0.9,25,1,3,0,0,0,1
1,1,0.9,26,1.33333333333333,5,0,0.222222222222222,0.333333333333333,0.444444444444444
1,1,0.9,27,1,2,NA,NA,NA,NA
1,1,0.9,28,1,3,0,0,1,0
1,1,0.9,29,1,2,NA,NA,NA,NA
1,1,0.9,30,1.33333333333333,4,0,0.333333333333333,0.666666666666667,0
1,1,0.9,31,2.5,6,0.428571428571429,0.142857142857143,0,0.428571428571429
1,1,0.9,32,1,3,0,0,1,0
1,1,0.9,33,-1,0,NA,NA,NA,NA
1,1,0.9,34,3,8,0.5,0,0.1,0.4
1,1,0.9,35,2,5,0.5,0,0,0.5
1,1,0.9,36,1.44444444444444,5,0.125,0.375,0.375,0.125
1,1,0.9,37,0,1,NA,NA,NA,NA
1,1,0.9,38,1,5,0,0,0.333333333333333,0.666666666666667
1,1,0.9,39,-1,0,NA,NA,NA,NA
1,1,0.9,40,2,5,0.25,0,0,0.75
1,1,0.9,41,1,2,NA,NA,NA,NA
1,1,0.9,42,-1,0,NA,NA,NA,NA
1,1,0.9,43,2,5,0.333333333333333,0,0.166666666666667,0.5
1,1,0.9,44,1.5,3,0,1,0,0
1,1,0.9,45,0,2,NA,NA,NA,NA
1,1,0.9,46,-1,0,NA,NA,NA,NA
1,1,0.9,47,1,3,0,0,0,1
1,1,0.9,48,0,2,NA,NA,NA,NA
1,1,0.9,49,1,2,NA,NA,NA,NA
1,1,0.9,50,-1,0,NA,NA,NA,NA
1,1,0.9,51,2,4,0.5,0,0,0.5
1,1,0.9,52,0,1,NA,NA,NA,NA
1,1,0.9,53,2,5,0.333333333333333,0.333333333333333,0,0.333333333333333
1,1,0.9,54,1,3,NA,NA,NA,NA
1,1,0.9,55,1,2,NA,NA,NA,NA
1,1,0.9,56,1.66666666666667,5,0,0.375,0.125,0.5
1,1,0.9,57,2,4,0.333333333333333,0.333333333333333,0,0.333333333333333
1,1,0.9,58,2,6,0.4,0,0.2,0.4
1,1,0.9,59,2,4,0.333333333333333,0.333333333333333,0,0.333333333333333
1,1,0.9,60,2,6,0.142857142857143,0,0.285714285714286,0.571428571428571
1,1,0.9,61,-1,0,NA,NA,NA,NA
1,1,0.9,62,2,7,0.363636363636364,0,0.0909090909090909,0.545454545454545
1,1,0.9,63,-1,0,NA,NA,NA,NA
1,1,0.9,64,1.44444444444444,5,0.125,0.375,0.375,0.125
1,1,0.9,65,2,8,0.238095238095238,0.238095238095238,0.238095238095238,0.285714285714286
1,1,0.9,66,2,6,0.25,0.125,0,0.625
1,1,0.9,67,1,4,0,0,0.5,0.5
1,1,0.9,68,2,7,0.333333333333333,0,0.222222222222222,0.444444444444444
1,1,0.9,69,1,5,0,0,0.333333333333333,0.666666666666667
1,1,0.9,70,2,8,0.235294117647059,0.0588235294117647,0.176470588235294,0.529411764705882
1,1,0.9,71,-1,0,NA,NA,NA,NA
1,1,0.9,72,2,6,0.666666666666667,0,0.333333333333333,0
1,1,0.9,73,1,2,NA,NA,NA,NA
1,1,0.9,74,-1,0,NA,NA,NA,NA
1,1,0.9,75,2,4,0.5,0,0,0.5
1,1,0.9,76,1.66666666666667,5,0.25,0.25,0.5,0
1,1,0.9,77,0,2,NA,NA,NA,NA
1,1,0.9,78,1,2,NA,NA,NA,NA
1,1,0.9,79,2,8,0.363636363636364,0,0.181818181818182,0.454545454545455
1,1,0.9,80,-1,0,NA,NA,NA,NA
1,1,0.9,81,1.66666666666667,7,0.0769230769230769,0.153846153846154,0.230769230769231,0.538461538461538
1,1,0.9,82,2.33333333333333,8,0.214285714285714,0.142857142857143,0.285714285714286,0.357142857142857
1,1,0.9,83,1,2,NA,NA,NA,NA
1,1,0.9,84,2,5,0.444444444444444,0,0.333333333333333,0.222222222222222
1,1,0.9,85,1,4,0,0,0.5,0.5
1,1,0.9,86,0,1,NA,NA,NA,NA
1,1,0.9,87,2,8,0.2,0.15,0.25,0.4
1,1,0.9,88,1,2,NA,NA,NA,NA
1,1,0.9,89,0,1,NA,NA,NA,NA
1,1,0.9,90,-1,0,NA,NA,NA,NA
1,1,0.9,91,1.83333333333333,5,0,0.571428571428571,0,0.428571428571429
1,1,0.9,92,0,1,NA,NA,NA,NA
1,1,0.9,93,0,1,NA,NA,NA,NA
1,1,0.9,94,-1,0,NA,NA,NA,NA
1,1,0.9,95,2,5,0.25,0,0,0.75
1,1,0.9,96,1,3,0,0,0,1
1,1,0.9,97,0,1,NA,NA,NA,NA
1,1,0.9,98,0,1,NA,NA,NA,NA
1,1,0.9,99,1,3,0,0,0,1
1,1,0.9,100,1,2,NA,NA,NA,NA
1,2,0.1,1,2,14,0.222222222222222,0.0555555555555556,0.222222222222222,0.5
1,2,0.1,2,2.5,12,0.259259259259259,0.148148148148148,0.185185185185185,0.407407407407407
1,2,0.1,3,3.33333333333333,9,0.35,0.1,0.25,0.3
1,2,0.1,4,3,9,0.333333333333333,0,0.277777777777778,0.388888888888889
1,2,0.1,5,3,13,0.275862068965517,0.0344827586206897,0.275862068965517,0.413793103448276
1,2,0.1,6,2.25,11,0.275862068965517,0.0344827586206897,0.275862068965517,0.413793103448276
1,2,0.1,7,2,14,0.291666666666667,0.0833333333333333,0.229166666666667,0.395833333333333
1,2,0.1,8,2,8,0.153846153846154,0,0.153846153846154,0.692307692307692
1,2,0.1,9,3.375,16,0.314285714285714,0.0571428571428571,0.171428571428571,0.457142857142857
1,2,0.1,10,2,13,0.224137931034483,0.103448275862069,0.293103448275862,0.379310344827586
1,2,0.1,11,2,5,0.2,0.2,0,0.6
1,2,0.1,12,1.91666666666667,12,0.203389830508475,0.152542372881356,0.23728813559322,0.406779661016949
1,2,0.1,13,2.83333333333333,12,0.323529411764706,0.0882352941176471,0.147058823529412,0.441176470588235
1,2,0.1,14,1.44444444444444,7,0.105263157894737,0.157894736842105,0.368421052631579,0.368421052631579
1,2,0.1,15,2,5,0.166666666666667,0.333333333333333,0.166666666666667,0.333333333333333
1,2,0.1,16,2.25,12,0.24390243902439,0.0487804878048781,0.268292682926829,0.439024390243902
1,2,0.1,17,2.5,13,0.191176470588235,0.0882352941176471,0.308823529411765,0.411764705882353
1,2,0.1,18,2.33333333333333,9,0.35,0.15,0.15,0.35
1,2,0.1,19,2,8,0.428571428571429,0,0.142857142857143,0.428571428571429
1,2,0.1,20,2.08333333333333,13,0.266666666666667,0.0666666666666667,0.222222222222222,0.444444444444444
1,2,0.1,21,1.83333333333333,8,0.111111111111111,0.222222222222222,0.222222222222222,0.444444444444444
1,2,0.1,22,1.83333333333333,9,0.25,0.291666666666667,0.291666666666667,0.166666666666667
1,2,0.1,23,2.33333333333333,11,0.307692307692308,0.0384615384615385,0.192307692307692,0.461538461538462
1,2,0.1,24,2.33333333333333,12,0.3,0.14,0.22,0.34
1,2,0.1,25,0,1,NA,NA,NA,NA
1,2,0.1,26,2.5,15,0.262626262626263,0.0909090909090909,0.222222222222222,0.424242424242424
1,2,0.1,27,3,13,0.219512195121951,0.0975609756097561,0.268292682926829,0.414634146341463
1,2,0.1,28,3.0625,17,0.357894736842105,0.0736842105263158,0.210526315789474,0.357894736842105
1,2,0.1,29,3,9,0.307692307692308,0.0769230769230769,0.153846153846154,0.461538461538462
1,2,0.1,30,2,5,0.333333333333333,0,0.333333333333333,0.333333333333333
1,2,0.1,31,2.66666666666667,17,0.22680412371134,0.134020618556701,0.175257731958763,0.463917525773196
1,2,0.1,32,2.5,8,0.2,0.0666666666666667,0.2,0.533333333333333
1,2,0.1,33,1,3,0,0,1,0
1,2,0.1,34,2,11,0.230769230769231,0.179487179487179,0.205128205128205,0.384615384615385
1,2,0.1,35,1.33333333333333,8,0,0.166666666666667,0.5,0.333333333333333
1,2,0.1,36,1.5,5,0,0.166666666666667,0,0.833333333333333
1,2,0.1,37,2,10,0.272727272727273,0,0.272727272727273,0.454545454545455
1,2,0.1,38,2.66666666666667,18,0.28125,0.114583333333333,0.229166666666667,0.375
1,2,0.1,39,2,6,0.222222222222222,0.111111111111111,0.333333333333333,0.333333333333333
1,2,0.1,40,2.25,8,0.277777777777778,0.111111111111111,0.222222222222222,0.388888888888889
1,2,0.1,41,2,7,0.5,0,0,0.5
1,2,0.1,42,2.16666666666667,9,0.204545454545455,0.181818181818182,0.227272727272727,0.386363636363636
1,2,0.1,43,2.5,8,0.352941176470588,0.117647058823529,0.235294117647059,0.294117647058824
1,2,0.1,44,3,18,0.154639175257732,0.0824742268041237,0.319587628865979,0.443298969072165
1,2,0.1,45,2,5,0.666666666666667,0,0.166666666666667,0.166666666666667
1,2,0.1,46,2,9,0.105263157894737,0.105263157894737,0,0.789473684210526
1,2,0.1,47,2.25,15,0.19047619047619,0.130952380952381,0.238095238095238,0.44047619047619
1,2,0.1,48,1.75,10,0.0666666666666667,0.0666666666666667,0.3,0.566666666666667
1,2,0.1,49,1.5,3,0,1,0,0
1,2,0.1,50,1,2,NA,NA,NA,NA
1,2,0.1,51,2.33333333333333,8,0.166666666666667,0.166666666666667,0.111111111111111,0.555555555555556
1,2,0.1,52,2.16666666666667,14,0.189873417721519,0.126582278481013,0.265822784810127,0.417721518987342
1,2,0.1,53,2,14,0.169811320754717,0.132075471698113,0.339622641509434,0.358490566037736
1,2,0.1,54,1,6,0,0,0.25,0.75
1,2,0.1,55,2,14,0.17741935483871,0.145161290322581,0.387096774193548,0.290322580645161
1,2,0.1,56,1.9,10,0.0967741935483871,0.258064516129032,0.225806451612903,0.419354838709677
1,2,0.1,57,2.75,19,0.215277777777778,0.104166666666667,0.270833333333333,0.409722222222222
1,2,0.1,58,3,9,0.222222222222222,0.0555555555555556,0.111111111111111,0.611111111111111
1,2,0.1,59,3,15,0.236111111111111,0.0833333333333333,0.25,0.430555555555556
1,2,0.1,60,4,11,0.285714285714286,0.142857142857143,0.107142857142857,0.464285714285714
1,2,0.1,61,1,2,NA,NA,NA,NA
1,2,0.1,62,3,17,0.2625,0.075,0.2625,0.4
1,2,0.1,63,2.125,14,0.208955223880597,0.119402985074627,0.194029850746269,0.477611940298507
1,2,0.1,64,2,6,0.4,0,0,0.6
1,2,0.1,65,2,8,0.16,0.16,0.28,0.4
1,2,0.1,66,2.16666666666667,10,0.3125,0.125,0.21875,0.34375
1,2,0.1,67,2,7,0.166666666666667,0.25,0.25,0.333333333333333
1,2,0.1,68,2.08333333333333,12,0.207792207792208,0.116883116883117,0.25974025974026,0.415584415584416
1,2,0.1,69,1,3,0,0,1,0
1,2,0.1,70,2,14,0.257575757575758,0.106060606060606,0.242424242424242,0.393939393939394
1,2,0.1,71,2,8,0.0952380952380952,0.19047619047619,0.285714285714286,0.428571428571429
1,2,0.1,72,2.125,11,0.210526315789474,0.105263157894737,0.315789473684211,0.368421052631579
1,2,0.1,73,2,15,0.186813186813187,0.0989010989010989,0.274725274725275,0.43956043956044
1,2,0.1,74,2.66666666666667,9,0.4,0.0666666666666667,0.333333333333333,0.2
1,2,0.1,75,2,11,0.186046511627907,0.162790697674419,0.255813953488372,0.395348837209302
1,2,0.1,76,2.33333333333333,13,0.277777777777778,0.0555555555555556,0.388888888888889,0.277777777777778
1,2,0.1,77,2.25,13,0.222222222222222,0.133333333333333,0.222222222222222,0.422222222222222
1,2,0.1,78,-1,0,NA,NA,NA,NA
1,2,0.1,79,0,1,NA,NA,NA,NA
